episode,reward,makespan,load_balance
1,347.16836586533503,2.470852080733375,0.5021591186037949
2,269.527170109477,2.487757069799367,0.47990584097793015
3,302.4341080244136,2.614689580640323,0.5322005972445275
4,362.96317284866325,2.3239050497499463,0.5243367894201898
5,306.7454412236734,2.5011990944798783,0.5017826265212071
6,349.95056385266946,2.341928430369477,0.47126709746874973
7,347.21486003875305,2.4043501316501374,0.5156213209726903
8,341.97863523990907,2.111291964987513,0.5047856004386553
9,251.76607703042214,1.7023377180399308,0.45699127965247655
10,364.9464774622239,1.9659592320484989,0.5180249822331771
11,289.58608448199993,1.7697284747640947,0.4768505271441067
12,307.8358691518996,1.721418180332878,0.49090768291775666
13,349.9719579456472,2.0402727760453274,0.5146742094257755
14,299.35177602364024,2.0540349444651134,0.5112141978883856
15,297.555011736494,2.5168178834847987,0.49843785551811876
16,292.8995033060432,1.7920545512305999,0.4770931261918291
17,369.4605312263714,2.2177777867664332,0.5096676119956711
18,255.89862427665042,2.302462239991704,0.4538424963716891
19,209.32600339391612,1.981333807814669,0.4461850332830897
20,315.12667681400717,2.4369125643217453,0.46555193727867394
21,218.54726472664555,1.587755116635653,0.44007627113263625
22,261.55697917937187,2.4344859257337017,0.4531282592128327
23,367.91518994119747,2.7392518539374,0.5097847651516352
24,347.5214101846128,2.856221762946568,0.485829628119028
25,310.9088839484598,2.002987449320938,0.47005312959812906
26,302.35004428574706,1.8789016441045543,0.4457578111250201
27,361.29192934001475,2.5560136591446354,0.4758270192220392
28,293.7884074441262,2.780297109006102,0.4681803835797667
29,331.53286410867526,2.3401056405909424,0.49049795508539384
30,372.45024573560573,3.3344258151606674,0.5383186303026146
31,309.52999857404825,2.2944000783186396,0.4395126452668328
32,286.06326961609045,2.3322734857888507,0.44964995637634064
33,341.3597519742305,2.8924702354530787,0.48615494771741996
34,266.9176716801935,2.0859717769304322,0.5039983139356587
35,290.27910977245904,2.53672780973049,0.49844349609556976
36,385.10637043097654,2.4367529675170134,0.5187407161950899
37,261.49910174666326,1.9186813567233116,0.46715168214854275
38,221.74483451174177,1.6382341345906135,0.47712981618253164
39,356.9021968301475,2.8576575425356374,0.48057005470926695
40,247.4541108432418,2.0820456025897807,0.4886688790874521
41,331.5984841405663,2.8132704137698257,0.49584546318949796
42,286.1135154022634,1.8795509991529387,0.49039412653039605
43,338.9648498279587,2.8879885604649,0.47058092414344194
44,291.6026066759491,1.5609889716767285,0.48124446334878324
45,224.20654105961492,2.0137771873391888,0.43341114892592003
46,305.11575647263305,2.1233763792568605,0.45201001199359314
47,273.79719627838847,2.1845844676309314,0.5115629132193429
48,313.6711341410478,1.7905011894017917,0.44437805250327767
49,311.317150470914,2.3753754351865766,0.4627486350438607
50,261.71038553363655,1.7867664028709431,0.45961298921959165
